Type,Date,Hour,Weekday,DayCode,Location,Amount
Deposit,1,20,Tue,3,DriveUp,1000 
Deposit,1,20,Tue,3,DriveUp,3000 
Withdrawal,1,20,Tue,3,DriveUp,1000 
Withdrawal,1,20,Tue,3,CampusB,1000 
Deposit,1,20,Tue,3,DriveUp,4000 
Withdrawal,1,20,Tue,3,DriveUp,3000 
Withdrawal,1,20,Tue,3,CampusB,1000 
Withdrawal,1,20,Tue,3,CampusB,1000 
Withdrawal,1,20,Tue,3,DriveUp,1000 
Deposit,1,20,Tue,3,DriveUp,407000 
Withdrawal,1,20,Tue,3,CampusB,2000 
Deposit,1,20,Tue,3,CampusB,2000 
Withdrawal,1,20,Tue,3,DriveUp,2000 
Withdrawal,1,20,Tue,3,CampusB,5000 
Withdrawal,1,20,Tue,3,DriveUp,1000 
Withdrawal,1,20,Tue,3,DriveUp,2000 
Deposit,1,20,Tue,3,CampusB,8000 
Withdrawal,1,20,Tue,3,CampusB,1000 
Withdrawal,1,20,Tue,3,DriveUp,1000 
Deposit,1,20,Tue,3,DriveUp,4000 
Withdrawal,1,20,Tue,3,CampusB,1000 
Withdrawal,1,20,Tue,3,DriveUp,1000 
Deposit,1,20,Tue,3,DriveUp,22000 
Withdrawal,1,20,Tue,3,DriveUp,3000 
Withdrawal,1,20,Tue,3,DriveUp,1000 
Withdrawal,1,20,Tue,3,CampusB,1000 
Withdrawal,1,20,Tue,3,CampusB,1000 
Withdrawal,1,20,Tue,3,CampusB,1000 
Withdrawal,1,20,Tue,3,CampusB,2000 
Withdrawal,1,21,Tue,3,CampusB,9000 
Withdrawal,1,21,Tue,3,CampusB,1000 
Withdrawal,1,21,Tue,3,DriveUp,1000 
Withdrawal,1,21,Tue,3,DriveUp,5000 
Deposit,1,21,Tue,3,CampusB,16000 
Withdrawal,1,21,Tue,3,DriveUp,1000 
Deposit,1,21,Tue,3,CampusB,2000 
Withdrawal,1,21,Tue,3,DriveUp,1000 
Withdrawal,1,21,Tue,3,DriveUp,9000 
Withdrawal,1,21,Tue,3,DriveUp,1000 
Withdrawal,1,21,Tue,3,CampusB,1000 
Withdrawal,1,21,Tue,3,CampusB,1000 
Withdrawal,1,21,Tue,3,DriveUp,1000 
Withdrawal,1,21,Tue,3,DriveUp,12000 
Withdrawal,1,21,Tue,3,DriveUp,1000 
Withdrawal,1,21,Tue,3,CampusB,1000 
Withdrawal,1,21,Tue,3,CampusB,1000 
Withdrawal,1,21,Tue,3,CampusB,2000 
Withdrawal,1,21,Tue,3,CampusB,1000 
Deposit,1,21,Tue,3,CampusB,1000 
Withdrawal,1,21,Tue,3,CampusB,1000 
Withdrawal,1,21,Tue,3,CampusB,1000 
Withdrawal,1,21,Tue,3,DriveUp,2000 
Deposit,1,21,Tue,3,DriveUp,9000 
Withdrawal,1,21,Tue,3,CampusB,1000 
Withdrawal,1,21,Tue,3,CampusB,1000 
Withdrawal,1,22,Tue,3,CampusB,1000 
Withdrawal,1,22,Tue,3,DriveUp,2000 
Withdrawal,1,22,Tue,3,CampusB,1000 
Transfer,1,22,Tue,3,DriveUp,9000 
Withdrawal,1,22,Tue,3,DriveUp,8000 
Withdrawal,1,22,Tue,3,DriveUp,3000 
Deposit,1,22,Tue,3,CampusB,37000 
Withdrawal,1,22,Tue,3,CampusB,2000 
Withdrawal,1,22,Tue,3,CampusB,1000 
Withdrawal,1,22,Tue,3,DriveUp,1000 
Withdrawal,1,22,Tue,3,DriveUp,1000 
Withdrawal,1,23,Tue,3,CampusB,1000 
Transfer,1,23,Tue,3,CampusB,3000 
Deposit,1,23,Tue,3,CampusB,3000 
Withdrawal,1,23,Tue,3,CampusB,1000 
Withdrawal,1,23,Tue,3,CampusB,1000 
Deposit,1,23,Tue,3,CampusB,4000 
Withdrawal,1,23,Tue,3,CampusB,1000 
Withdrawal,2,0,Wed,4,CampusB,1000 
Withdrawal,2,0,Wed,4,DriveUp,3000 
Withdrawal,2,1,Wed,4,DriveUp,3000 
Withdrawal,2,5,Wed,4,DriveUp,9000 
Withdrawal,2,5,Wed,4,DriveUp,1000 
Withdrawal,2,5,Wed,4,DriveUp,1000 
Withdrawal,2,6,Wed,4,CampusA,2000 
Deposit,2,6,Wed,4,DriveUp,1000 
Withdrawal,2,6,Wed,4,DriveUp,3000 
Withdrawal,2,6,Wed,4,DriveUp,5000 
Deposit,2,6,Wed,4,DriveUp,5000 
Deposit,2,6,Wed,4,CampusB,44000 
Withdrawal,2,7,Wed,4,DriveUp,3000 
Deposit,2,7,Wed,4,DriveUp,38000 
Withdrawal,2,7,Wed,4,DriveUp,6000 
Withdrawal,2,7,Wed,4,DriveUp,1000 
Withdrawal,2,7,Wed,4,DriveUp,2000 
Withdrawal,2,7,Wed,4,CampusB,1000 
Withdrawal,2,7,Wed,4,CampusB,2000 
Withdrawal,2,7,Wed,4,CampusB,3000 
Withdrawal,2,7,Wed,4,CampusA,2000 
Withdrawal,2,7,Wed,4,CampusB,2000 
Withdrawal,2,7,Wed,4,DriveUp,2000 
Withdrawal,2,8,Wed,4,DriveUp,2000 
Withdrawal,2,8,Wed,4,CampusB,1000 
Withdrawal,2,8,Wed,4,DriveUp,2000 
Deposit,2,8,Wed,4,DriveUp,1000 
Withdrawal,2,8,Wed,4,DriveUp,1000 
Withdrawal,2,8,Wed,4,CampusA,9000 
Withdrawal,2,8,Wed,4,CampusA,3000 
Withdrawal,2,8,Wed,4,CampusB,1000 
Withdrawal,2,8,Wed,4,DriveUp,3000 
Withdrawal,2,8,Wed,4,DriveUp,1000 
Withdrawal,2,8,Wed,4,DriveUp,3000 
Withdrawal,2,8,Wed,4,CampusB,1000 
Withdrawal,2,8,Wed,4,DriveUp,3000 
Deposit,2,9,Wed,4,DriveUp,1000 
Withdrawal,2,9,Wed,4,DriveUp,3000 
Deposit,2,9,Wed,4,CampusB,10000 
Withdrawal,2,9,Wed,4,CampusB,15000 
Deposit,2,9,Wed,4,DriveUp,8000 
Transfer,2,9,Wed,4,DriveUp,6000 
Deposit,2,9,Wed,4,DriveUp,6000 
Withdrawal,2,9,Wed,4,DriveUp,1000 
Deposit,2,9,Wed,4,DriveUp,1000 
Deposit,2,9,Wed,4,DriveUp,3000 
Withdrawal,2,9,Wed,4,DriveUp,3000 
Withdrawal,2,9,Wed,4,DriveUp,2000 
Deposit,2,9,Wed,4,DriveUp,90000 
Withdrawal,2,9,Wed,4,CampusB,1000 
Deposit,2,9,Wed,4,DriveUp,4000 
Deposit,2,9,Wed,4,DriveUp,167000 
Withdrawal,2,9,Wed,4,DriveUp,3000 
Withdrawal,2,9,Wed,4,CampusB,2000 
Withdrawal,2,9,Wed,4,CampusB,1000 
Deposit,2,9,Wed,4,DriveUp,265000 
Withdrawal,2,9,Wed,4,DriveUp,9000 
Deposit,2,9,Wed,4,DriveUp,1422000 
Withdrawal,2,9,Wed,4,DriveUp,1000 
Withdrawal,2,9,Wed,4,DriveUp,1000 
Deposit,2,9,Wed,4,CampusB,9000 
Deposit,2,9,Wed,4,CampusB,3000 
Deposit,2,9,Wed,4,CampusB,14000 
Deposit,2,9,Wed,4,CampusB,14000 
Deposit,2,9,Wed,4,CampusB,14000 
Transfer,2,9,Wed,4,CampusB,90000 
Withdrawal,2,9,Wed,4,CampusB,1000 
Withdrawal,2,9,Wed,4,DriveUp,2000 
Withdrawal,2,10,Wed,4,CampusB,1000 
Withdrawal,2,10,Wed,4,CampusB,1000 
Withdrawal,2,10,Wed,4,CampusB,1000 
Deposit,2,10,Wed,4,CampusB,4000 
Withdrawal,2,10,Wed,4,CampusB,3000 
Withdrawal,2,10,Wed,4,DriveUp,6000 
Withdrawal,2,10,Wed,4,DriveUp,1000 
Deposit,2,10,Wed,4,CampusB,5000 
Withdrawal,2,10,Wed,4,CampusB,3000 
Withdrawal,2,10,Wed,4,DriveUp,2000 
Withdrawal,2,10,Wed,4,CampusB,1000 
Withdrawal,2,10,Wed,4,CampusB,9000 
Deposit,2,10,Wed,4,CampusB,4000 
Withdrawal,2,10,Wed,4,CampusB,2000 
Withdrawal,2,10,Wed,4,CampusB,2000 
Withdrawal,2,10,Wed,4,DriveUp,2000 
Withdrawal,2,10,Wed,4,DriveUp,3000 
Withdrawal,2,10,Wed,4,CampusB,1000 
Withdrawal,2,10,Wed,4,DriveUp,6000 
Withdrawal,2,10,Wed,4,CampusB,2000 
Withdrawal,2,10,Wed,4,CampusB,2000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Deposit,2,11,Wed,4,DriveUp,4000 
Withdrawal,2,11,Wed,4,DriveUp,3000 
Withdrawal,2,11,Wed,4,CampusA,5000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Withdrawal,2,11,Wed,4,DriveUp,1000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Withdrawal,2,11,Wed,4,DriveUp,1000 
Withdrawal,2,11,Wed,4,DriveUp,2000 
Withdrawal,2,11,Wed,4,CampusB,10000 
Withdrawal,2,11,Wed,4,CampusA,1000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Withdrawal,2,11,Wed,4,DriveUp,3000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Withdrawal,2,11,Wed,4,DriveUp,5000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Deposit,2,11,Wed,4,DriveUp,2000 
Withdrawal,2,11,Wed,4,DriveUp,3000 
Withdrawal,2,11,Wed,4,CampusB,2000 
Withdrawal,2,11,Wed,4,CampusB,4000 
Deposit,2,11,Wed,4,DriveUp,19000 
Withdrawal,2,11,Wed,4,DriveUp,3000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Withdrawal,2,11,Wed,4,CampusB,1000 
Withdrawal,2,11,Wed,4,DriveUp,3000 
Withdrawal,2,11,Wed,4,CampusB,2000 
Withdrawal,2,12,Wed,4,CampusA,1000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusB,2000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Deposit,2,12,Wed,4,CampusB,3000 
Withdrawal,2,12,Wed,4,DriveUp,1000 
Withdrawal,2,12,Wed,4,CampusB,2000 
Transfer,2,12,Wed,4,CampusB,5000 
Withdrawal,2,12,Wed,4,DriveUp,1000 
Withdrawal,2,12,Wed,4,CampusB,2000 
Withdrawal,2,12,Wed,4,CampusB,4000 
Deposit,2,12,Wed,4,CampusB,3000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusB,6000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Transfer,2,12,Wed,4,CampusB,6000 
Withdrawal,2,12,Wed,4,CampusA,2000 
Withdrawal,2,12,Wed,4,DriveUp,1000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Deposit,2,12,Wed,4,DriveUp,2000 
Withdrawal,2,12,Wed,4,DriveUp,2000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,DriveUp,1000 
Deposit,2,12,Wed,4,DriveUp,5000 
Withdrawal,2,12,Wed,4,CampusB,5000 
Deposit,2,12,Wed,4,DriveUp,35000 
Withdrawal,2,12,Wed,4,DriveUp,2000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Deposit,2,12,Wed,4,DriveUp,36000 
Withdrawal,2,12,Wed,4,CampusB,2000 
Withdrawal,2,12,Wed,4,DriveUp,1000 
Deposit,2,12,Wed,4,CampusB,4000 
Withdrawal,2,12,Wed,4,CampusB,3000 
Deposit,2,12,Wed,4,CampusB,2000 
Withdrawal,2,12,Wed,4,CampusB,3000 
Withdrawal,2,12,Wed,4,DriveUp,1000 
Deposit,2,12,Wed,4,CampusB,3000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusB,2000 
Withdrawal,2,12,Wed,4,CampusB,2000 
Withdrawal,2,12,Wed,4,CampusA,1000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusA,2000 
Withdrawal,2,12,Wed,4,CampusB,2000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusB,3000 
Withdrawal,2,12,Wed,4,CampusA,2000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusA,1000 
Withdrawal,2,12,Wed,4,CampusB,2000 
Withdrawal,2,12,Wed,4,DriveUp,3000 
Withdrawal,2,12,Wed,4,CampusB,1000 
Withdrawal,2,12,Wed,4,CampusA,1000 
Transfer,2,12,Wed,4,CampusB,15000 
Withdrawal,2,12,Wed,4,DriveUp,2000 
Withdrawal,2,12,Wed,4,DriveUp,1000 
Withdrawal,2,12,Wed,4,CampusB,2000 
Withdrawal,2,12,Wed,4,DriveUp,1000 
Withdrawal,2,12,Wed,4,DriveUp,4000 
Withdrawal,2,13,Wed,4,DriveUp,6000 
Deposit,2,13,Wed,4,DriveUp,5000 
Deposit,2,13,Wed,4,DriveUp,12000 
Transfer,2,13,Wed,4,CampusB,3000 
Deposit,2,13,Wed,4,DriveUp,30000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,DriveUp,1000 
Withdrawal,2,13,Wed,4,DriveUp,1000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,CampusA,1000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,DriveUp,1000 
Withdrawal,2,13,Wed,4,DriveUp,9000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,DriveUp,3000 
Withdrawal,2,13,Wed,4,DriveUp,3000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,DriveUp,13000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Deposit,2,13,Wed,4,DriveUp,4000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,DriveUp,2000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,DriveUp,6000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,DriveUp,3000 
Deposit,2,13,Wed,4,CampusB,9000 
Withdrawal,2,13,Wed,4,CampusB,2000 
Deposit,2,13,Wed,4,DriveUp,30000 
Withdrawal,2,13,Wed,4,DriveUp,8000 
Deposit,2,13,Wed,4,CampusB,2000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,DriveUp,1000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,CampusB,1000 
Withdrawal,2,13,Wed,4,CampusA,1000 
Withdrawal,2,14,Wed,4,CampusA,1000 
Deposit,2,14,Wed,4,DriveUp,8000 
Withdrawal,2,14,Wed,4,DriveUp,6000 
Transfer,2,14,Wed,4,DriveUp,1000 
Withdrawal,2,14,Wed,4,DriveUp,2000 
Withdrawal,2,14,Wed,4,CampusB,3000 
Withdrawal,2,14,Wed,4,DriveUp,1000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,CampusA,3000 
Deposit,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,CampusA,2000 
Withdrawal,2,14,Wed,4,DriveUp,1000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Deposit,2,14,Wed,4,CampusB,3000 
Withdrawal,2,14,Wed,4,DriveUp,1000 
Transfer,2,14,Wed,4,CampusB,3000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,DriveUp,2000 
Withdrawal,2,14,Wed,4,DriveUp,5000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,CampusA,2000 
Deposit,2,14,Wed,4,CampusB,5000 
Deposit,2,14,Wed,4,DriveUp,6000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,DriveUp,5000 
Withdrawal,2,14,Wed,4,DriveUp,1000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Deposit,2,14,Wed,4,DriveUp,1000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,DriveUp,1000 
Deposit,2,14,Wed,4,CampusB,3000 
Deposit,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,CampusB,9000 
Deposit,2,14,Wed,4,CampusB,21000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Deposit,2,14,Wed,4,CampusB,21000 
Deposit,2,14,Wed,4,DriveUp,8000 
Withdrawal,2,14,Wed,4,CampusB,1000 
Withdrawal,2,14,Wed,4,DriveUp,1000 
Withdrawal,2,14,Wed,4,DriveUp,4000 
Withdrawal,2,14,Wed,4,DriveUp,3000 
Withdrawal,2,14,Wed,4,DriveUp,2000 
Withdrawal,2,14,Wed,4,CampusB,2000 
Withdrawal,2,14,Wed,4,CampusB,3000 
Withdrawal,2,14,Wed,4,DriveUp,2000 
Deposit,2,14,Wed,4,CampusB,6000 
Withdrawal,2,14,Wed,4,DriveUp,6000 
Deposit,2,14,Wed,4,CampusB,15000 
Deposit,2,14,Wed,4,CampusB,24000 
Withdrawal,2,14,Wed,4,CampusB,2000 
Withdrawal,2,15,Wed,4,CampusB,1000 
Withdrawal,2,15,Wed,4,CampusB,1000 
Withdrawal,2,15,Wed,4,CampusB,1000 
Withdrawal,2,15,Wed,4,DriveUp,2000 
Withdrawal,2,15,Wed,4,CampusA,2000 
Deposit,2,15,Wed,4,CampusB,18000 
Withdrawal,2,15,Wed,4,CampusB,1000 
Withdrawal,2,15,Wed,4,CampusB,1000 
Deposit,2,15,Wed,4,CampusB,3000 
Deposit,2,15,Wed,4,CampusB,1000 
Withdrawal,2,15,Wed,4,CampusA,1000 
Deposit,2,15,Wed,4,CampusB,1000 
Transfer,2,15,Wed,4,CampusB,3000 
Withdrawal,2,15,Wed,4,CampusA,1000 
Withdrawal,2,15,Wed,4,DriveUp,3000 
Withdrawal,2,15,Wed,4,CampusB,1000 
Deposit,2,15,Wed,4,CampusB,1000 
Withdrawal,2,15,Wed,4,DriveUp,1000 
Withdrawal,2,15,Wed,4,DriveUp,2000 
Deposit,2,15,Wed,4,DriveUp,55000 
Deposit,2,15,Wed,4,DriveUp,31000 
Deposit,2,15,Wed,4,DriveUp,13000 
Withdrawal,2,15,Wed,4,DriveUp,3000 
Withdrawal,2,15,Wed,4,CampusB,1000 
Withdrawal,2,15,Wed,4,DriveUp,1000 
Withdrawal,2,15,Wed,4,CampusB,5000 
Withdrawal,2,15,Wed,4,CampusB,1000 
Deposit,2,15,Wed,4,DriveUp,1000 
Deposit,2,15,Wed,4,DriveUp,60000 
Withdrawal,2,15,Wed,4,DriveUp,2000 
Withdrawal,2,16,Wed,4,DriveUp,1000 
Withdrawal,2,16,Wed,4,CampusB,1000 
Withdrawal,2,16,Wed,4,CampusB,2000 
Deposit,2,16,Wed,4,CampusB,69000 
Transfer,2,16,Wed,4,CampusB,5000 
Withdrawal,2,16,Wed,4,CampusB,3000 
Deposit,2,16,Wed,4,DriveUp,26000 
Deposit,2,16,Wed,4,DriveUp,2000 
Withdrawal,2,16,Wed,4,DriveUp,2000 
Deposit,2,16,Wed,4,DriveUp,20000 
Deposit,2,16,Wed,4,CampusB,6000 
Withdrawal,2,16,Wed,4,CampusB,1000 
Withdrawal,2,16,Wed,4,DriveUp,12000 
Withdrawal,2,16,Wed,4,DriveUp,1000 
Withdrawal,2,16,Wed,4,DriveUp,2000 
Deposit,2,16,Wed,4,DriveUp,78000 
Withdrawal,2,16,Wed,4,CampusB,1000 
Withdrawal,2,16,Wed,4,DriveUp,1000 
Withdrawal,2,16,Wed,4,CampusB,8000 
Withdrawal,2,16,Wed,4,DriveUp,3000 
Deposit,2,16,Wed,4,DriveUp,3000 
Withdrawal,2,16,Wed,4,DriveUp,1000 
Withdrawal,2,16,Wed,4,DriveUp,3000 
Withdrawal,2,16,Wed,4,CampusB,1000 
Withdrawal,2,16,Wed,4,DriveUp,1000 
Withdrawal,2,16,Wed,4,DriveUp,5000 
Withdrawal,2,16,Wed,4,DriveUp,3000 
Deposit,2,16,Wed,4,CampusB,11000 
Transfer,2,16,Wed,4,CampusB,15000 
Withdrawal,2,16,Wed,4,CampusB,2000 
Withdrawal,2,16,Wed,4,CampusA,1000 
Withdrawal,2,16,Wed,4,CampusB,1000 
Withdrawal,2,16,Wed,4,DriveUp,2000 
Withdrawal,2,16,Wed,4,CampusB,1000 
Withdrawal,2,16,Wed,4,DriveUp,1000 
Withdrawal,2,16,Wed,4,DriveUp,2000 
Withdrawal,2,16,Wed,4,CampusA,1000 
Withdrawal,2,16,Wed,4,DriveUp,13000 
Deposit,2,16,Wed,4,CampusB,3000 
Withdrawal,2,16,Wed,4,CampusB,1000 
Withdrawal,2,16,Wed,4,CampusB,1000 
Deposit,2,16,Wed,4,DriveUp,3000 
Deposit,2,17,Wed,4,DriveUp,180000 
Deposit,2,17,Wed,4,CampusB,1000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Deposit,2,17,Wed,4,DriveUp,1000 
Withdrawal,2,17,Wed,4,DriveUp,2000 
Withdrawal,2,17,Wed,4,CampusB,2000 
Deposit,2,17,Wed,4,DriveUp,11000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Deposit,2,17,Wed,4,DriveUp,21000 
Withdrawal,2,17,Wed,4,DriveUp,3000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Withdrawal,2,17,Wed,4,DriveUp,9000 
Withdrawal,2,17,Wed,4,DriveUp,5000 
Withdrawal,2,17,Wed,4,CampusB,2000 
Withdrawal,2,17,Wed,4,CampusB,2000 
Deposit,2,17,Wed,4,DriveUp,9000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Deposit,2,17,Wed,4,DriveUp,1000 
Withdrawal,2,17,Wed,4,DriveUp,1000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Withdrawal,2,17,Wed,4,DriveUp,1000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Deposit,2,17,Wed,4,DriveUp,120000 
Deposit,2,17,Wed,4,DriveUp,15000 
Withdrawal,2,17,Wed,4,DriveUp,2000 
Deposit,2,17,Wed,4,DriveUp,13000 
Withdrawal,2,17,Wed,4,DriveUp,2000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Withdrawal,2,17,Wed,4,DriveUp,1000 
Withdrawal,2,17,Wed,4,CampusB,2000 
Withdrawal,2,17,Wed,4,CampusB,2000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Withdrawal,2,17,Wed,4,CampusB,1000 
Withdrawal,2,17,Wed,4,DriveUp,3000 
Deposit,2,18,Wed,4,DriveUp,15000 
Withdrawal,2,18,Wed,4,DriveUp,1000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Withdrawal,2,18,Wed,4,DriveUp,1000 
Deposit,2,18,Wed,4,DriveUp,37000 
Withdrawal,2,18,Wed,4,DriveUp,3000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Transfer,2,18,Wed,4,DriveUp,2000 
Withdrawal,2,18,Wed,4,DriveUp,1000 
Deposit,2,18,Wed,4,DriveUp,3000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Deposit,2,18,Wed,4,DriveUp,29000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Withdrawal,2,18,Wed,4,DriveUp,2000 
Withdrawal,2,18,Wed,4,DriveUp,3000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Deposit,2,18,Wed,4,DriveUp,9000 
Withdrawal,2,18,Wed,4,DriveUp,5000 
Withdrawal,2,18,Wed,4,DriveUp,1000 
Withdrawal,2,18,Wed,4,CampusB,2000 
Deposit,2,18,Wed,4,DriveUp,12000 
Deposit,2,18,Wed,4,DriveUp,8000 
Withdrawal,2,18,Wed,4,DriveUp,4000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Withdrawal,2,18,Wed,4,CampusB,1000 
Withdrawal,2,18,Wed,4,DriveUp,1000 
Withdrawal,2,19,Wed,4,DriveUp,1000 
Withdrawal,2,19,Wed,4,DriveUp,1000 
Withdrawal,2,19,Wed,4,DriveUp,1000 
Deposit,2,19,Wed,4,DriveUp,17000 
Deposit,2,19,Wed,4,CampusB,8000 
Deposit,2,19,Wed,4,DriveUp,12000 
Withdrawal,2,19,Wed,4,DriveUp,2000 
Withdrawal,2,19,Wed,4,DriveUp,3000 
Withdrawal,2,19,Wed,4,CampusB,2000 
Deposit,2,19,Wed,4,DriveUp,12000 
Withdrawal,2,19,Wed,4,DriveUp,2000 
Withdrawal,2,19,Wed,4,CampusB,1000 
Deposit,2,19,Wed,4,DriveUp,2000 
Deposit,2,19,Wed,4,DriveUp,5000 
Withdrawal,2,19,Wed,4,DriveUp,1000 
Deposit,2,19,Wed,4,CampusB,15000 
Withdrawal,2,19,Wed,4,CampusB,2000 
Withdrawal,2,19,Wed,4,DriveUp,1000 
Deposit,2,19,Wed,4,DriveUp,6000 
Withdrawal,2,19,Wed,4,DriveUp,3000 
Deposit,2,19,Wed,4,CampusB,20000 
Withdrawal,2,19,Wed,4,CampusB,1000 
Withdrawal,2,19,Wed,4,DriveUp,2000 
Deposit,2,19,Wed,4,CampusB,1000 
Withdrawal,2,19,Wed,4,DriveUp,1000 
Withdrawal,2,19,Wed,4,CampusB,1000 
Deposit,2,19,Wed,4,DriveUp,3000 
Deposit,2,19,Wed,4,DriveUp,4000 
Transfer,2,19,Wed,4,DriveUp,27000 
Withdrawal,2,19,Wed,4,DriveUp,3000 
Deposit,2,19,Wed,4,DriveUp,21000 
Withdrawal,2,19,Wed,4,DriveUp,3000 
Withdrawal,2,19,Wed,4,DriveUp,3000 
Deposit,2,19,Wed,4,CampusB,1000 
Withdrawal,2,20,Wed,4,DriveUp,2000 
Withdrawal,2,20,Wed,4,CampusA,9000 
Withdrawal,2,20,Wed,4,DriveUp,1000 
Withdrawal,2,20,Wed,4,CampusB,1000 
Deposit,2,20,Wed,4,DriveUp,9000 
Withdrawal,2,20,Wed,4,DriveUp,1000 
Withdrawal,2,20,Wed,4,CampusB,1000 
Deposit,2,20,Wed,4,DriveUp,20000 
Withdrawal,2,20,Wed,4,DriveUp,1000 
Withdrawal,2,20,Wed,4,CampusB,1000 
Withdrawal,2,20,Wed,4,CampusB,2000 
Withdrawal,2,20,Wed,4,CampusB,1000 
Withdrawal,2,20,Wed,4,CampusB,1000 
Withdrawal,2,20,Wed,4,CampusB,1000 
Withdrawal,2,20,Wed,4,DriveUp,1000 
Withdrawal,2,20,Wed,4,DriveUp,2000 
Withdrawal,2,20,Wed,4,DriveUp,5000 
Withdrawal,2,20,Wed,4,DriveUp,4000 
Withdrawal,2,21,Wed,4,CampusB,1000 
Withdrawal,2,21,Wed,4,DriveUp,1000 
